sample_id,field,year,layer,u0,u1
992,Educational Instruction and Library Occupations,2023,7,2.2767718,-0.5072063
993,Business and Financial Operations Occupations,2021,7,3.0860085,-2.3418102
994,Educational Instruction and Library Occupations,2022,7,2.1949189,-1.1949179
995,Sales and Related Occupations,2024,7,1.9861915,-2.2818778
996,Educational Instruction and Library Occupations,2022,7,3.032878,-1.1158788
997,Computer and Mathematical Occupations,2014,7,1.720282,-1.2072399
998,Computer and Mathematical Occupations,2020,7,3.23371,-1.8250644
999,Business and Financial Operations Occupations,2022,7,3.3969944,-1.8844361
1000,Educational Instruction and Library Occupations,2020,7,2.243768,-0.6638331
1001,Business and Financial Operations Occupations,2021,7,3.1387277,-1.890024
1002,Educational Instruction and Library Occupations,2015,7,3.422897,-1.4440866
1003,Business and Financial Operations Occupations,2020,7,3.0827534,-2.0113685
1004,Computer and Mathematical Occupations,2023,7,2.3257165,-1.6295478
1005,Computer and Mathematical Occupations,2017,7,1.7475564,-1.3409864
1006,Management Occupations,2014,7,1.7593974,-1.0398433
1007,Management Occupations,2017,7,2.3527038,-1.4589347
1008,Educational Instruction and Library Occupations,2019,7,2.267029,-1.1105475
1009,Business and Financial Operations Occupations,2022,7,3.0256674,-1.6098698
1010,Business and Financial Operations Occupations,2021,7,3.150969,-1.551791
1011,Sales and Related Occupations,2016,7,1.9797409,-2.7827482
1012,Educational Instruction and Library Occupations,2018,7,2.895685,-2.4690106
1013,Educational Instruction and Library Occupations,2024,7,2.3351648,-1.7813989
1014,Management Occupations,2015,7,1.7314261,-1.1986685
1015,Computer and Mathematical Occupations,2019,7,2.0100238,-2.5766387
1016,Management Occupations,2021,7,3.171275,-2.0931509
1017,Educational Instruction and Library Occupations,2022,7,2.283378,-0.49482882
1018,Computer and Mathematical Occupations,2018,7,1.9513563,-1.7891107
1019,Educational Instruction and Library Occupations,2017,7,1.9863303,-2.756316
1020,Educational Instruction and Library Occupations,2023,7,2.141249,-1.1301997
1021,Sales and Related Occupations,2019,7,2.1001155,-2.1214075
1022,Management Occupations,2021,7,3.179996,-1.6301024
1023,Sales and Related Occupations,2016,7,2.8585372,-2.6095994
1024,Educational Instruction and Library Occupations,2019,7,3.0575287,-1.0725435
1025,Educational Instruction and Library Occupations,2017,7,2.9815075,-2.1083221
1026,Sales and Related Occupations,2011,7,2.717346,-1.6897494
1027,Computer and Mathematical Occupations,2022,7,2.7872567,-1.4756005
1028,Sales and Related Occupations,2016,7,1.7708566,-1.4412198
1029,Sales and Related Occupations,2023,7,3.3151636,-1.8042698
1030,Educational Instruction and Library Occupations,2016,7,1.9363478,-1.3671589
1031,Sales and Related Occupations,2025,7,1.8903345,-2.4860659
1032,Sales and Related Occupations,2018,7,2.9177682,-2.6174495
1033,Computer and Mathematical Occupations,2016,7,3.485546,-1.4207284
1034,Educational Instruction and Library Occupations,2019,7,2.277756,-1.4697278
1035,Management Occupations,2024,7,3.203826,-2.0853543
1036,Educational Instruction and Library Occupations,2015,7,2.025486,-2.0836947
1037,Computer and Mathematical Occupations,2018,7,3.3051202,-2.1154442
1038,Management Occupations,2022,7,2.3294344,-1.42624
1039,Educational Instruction and Library Occupations,2022,7,2.1891968,-2.869057
1040,Computer and Mathematical Occupations,2023,7,2.114115,-1.7434007
1041,Computer and Mathematical Occupations,2015,7,3.286196,-2.0075703
1042,Business and Financial Operations Occupations,2022,7,2.2848144,-1.5676335
1043,Computer and Mathematical Occupations,2018,7,2.0682456,-1.2330672
1044,Educational Instruction and Library Occupations,2017,7,1.9960275,-1.4392761
1045,Computer and Mathematical Occupations,2018,7,3.3961775,-1.401605
1046,Educational Instruction and Library Occupations,2017,7,3.338495,-1.4813884
1047,Business and Financial Operations Occupations,2023,7,2.2695735,-1.6027656
1048,Business and Financial Operations Occupations,2019,7,3.4614513,-1.4002335
1049,Sales and Related Occupations,2022,7,1.9614342,-1.8613492
1050,Educational Instruction and Library Occupations,2022,7,3.250831,-1.5500797
1051,Sales and Related Occupations,2018,7,3.2805338,-1.9483411
1052,Educational Instruction and Library Occupations,2023,7,2.1157997,-1.6980712
1053,Management Occupations,2022,7,3.295965,-2.0109468
1054,Business and Financial Operations Occupations,2021,7,3.3615081,-1.5558896
1055,Educational Instruction and Library Occupations,2019,7,1.8518487,-1.4085191
1056,Business and Financial Operations Occupations,2023,7,2.050259,-1.7787595
1057,Computer and Mathematical Occupations,2024,7,2.9834883,-2.333078
1058,Business and Financial Operations Occupations,2023,7,2.2906013,-1.6025319
1059,Management Occupations,2019,7,2.0454168,-1.2185965
1060,Educational Instruction and Library Occupations,2016,7,2.1863034,-1.5690637
1061,Educational Instruction and Library Occupations,2022,7,2.2782698,-0.5020591
1062,Management Occupations,2023,7,1.9789525,-1.893112
1063,Sales and Related Occupations,2017,7,3.1840487,-1.7827048
1064,Business and Financial Operations Occupations,2025,7,3.4720993,-1.5295609
1065,Educational Instruction and Library Occupations,2018,7,1.8301557,-1.0927919
1066,Computer and Mathematical Occupations,2021,7,1.9850205,-2.2604635
1067,Business and Financial Operations Occupations,2019,7,3.1838574,-2.097514
1068,Sales and Related Occupations,2015,7,2.1496813,-1.5530522
1069,Educational Instruction and Library Occupations,2024,7,2.0944946,-2.7398167
1070,Management Occupations,2025,7,3.1815333,-1.5262232
1071,Business and Financial Operations Occupations,2019,7,1.8767112,-2.328227
1072,Computer and Mathematical Occupations,2015,7,2.1554265,-2.3236046
1073,Management Occupations,2019,7,2.211524,-1.5348893
1074,Computer and Mathematical Occupations,2022,7,2.0769,-1.6304324
1075,Sales and Related Occupations,2015,7,1.8418962,-1.0763009
1076,Sales and Related Occupations,2021,7,1.7838202,-1.8596132
1077,Computer and Mathematical Occupations,2023,7,1.7759582,-1.2379508
1078,Sales and Related Occupations,2022,7,2.87798,-2.5626104
1079,Business and Financial Operations Occupations,2022,7,3.2510722,-1.9074804
1080,Business and Financial Operations Occupations,2020,7,2.3232126,-1.5773762
1081,Educational Instruction and Library Occupations,2023,7,3.024099,-2.5591962
1082,Business and Financial Operations Occupations,2018,7,1.9798802,-1.7491443
1083,Computer and Mathematical Occupations,2014,7,3.4394085,-1.4954255
1084,Computer and Mathematical Occupations,2017,7,2.1502285,-2.785769
1085,Sales and Related Occupations,2023,7,1.808243,-1.8435602
1086,Computer and Mathematical Occupations,2021,7,3.472532,-1.6030468
1087,Educational Instruction and Library Occupations,2023,7,3.0915122,-2.1405792
1088,Educational Instruction and Library Occupations,2020,7,2.1422455,-1.5829896
1089,Business and Financial Operations Occupations,2025,7,2.1255264,-2.7547343
1090,Sales and Related Occupations,2022,7,2.481511,-1.7280339
1091,Computer and Mathematical Occupations,2014,7,2.1958406,-2.4932628
1092,Management Occupations,2022,7,3.023749,-2.3010292
1093,Computer and Mathematical Occupations,2016,7,2.208657,-1.4431515
1094,Computer and Mathematical Occupations,2019,7,2.4333808,-1.8390774
1095,Management Occupations,2016,7,3.4344187,-1.4158673
1096,Sales and Related Occupations,2011,7,3.2755146,-2.0055802
1097,Educational Instruction and Library Occupations,2022,7,2.2803926,-0.5591464
1098,Business and Financial Operations Occupations,2021,7,3.3151314,-2.0334866
1099,Management Occupations,2023,7,2.3987062,-1.6908246
1100,Educational Instruction and Library Occupations,2023,7,2.2558055,-0.58908147
1101,Business and Financial Operations Occupations,2018,7,2.020312,-2.580875
1102,Management Occupations,2023,7,3.4910707,-1.5421828
1103,Management Occupations,2016,7,3.3113525,-1.9636039
1104,Sales and Related Occupations,2016,7,2.774433,-2.6852818
1105,Management Occupations,2016,7,1.8491857,-1.0850561
1106,Management Occupations,2024,7,3.323119,-1.9764049
1107,Educational Instruction and Library Occupations,2022,7,2.2350073,-1.5647485
1108,Educational Instruction and Library Occupations,2023,7,2.2618926,-0.5904639
1109,Sales and Related Occupations,2018,7,1.632357,-1.308338
1110,Management Occupations,2016,7,2.3944044,-1.751773
1111,Educational Instruction and Library Occupations,2023,7,2.2923605,-0.5346041
1112,Management Occupations,2010,7,3.249657,-1.5794169
1113,Management Occupations,2014,7,2.0593443,-2.8578072
1114,Management Occupations,2016,7,2.309138,-1.5587658
1115,Educational Instruction and Library Occupations,2022,7,3.1477454,-2.2611182
1116,Management Occupations,2023,7,2.1524692,-2.5858667
1117,Educational Instruction and Library Occupations,2019,7,2.2516623,-1.133256
1118,Management Occupations,2021,7,2.3167236,-1.5677063
1119,Management Occupations,2019,7,1.9251553,-1.2204686
1120,Educational Instruction and Library Occupations,2015,7,3.4270008,-1.4212149
1121,Business and Financial Operations Occupations,2024,7,3.3413196,-1.49616
1122,Computer and Mathematical Occupations,2019,7,2.6380782,-2.8007278
1123,Educational Instruction and Library Occupations,2019,7,3.0524473,-1.079661
1124,Management Occupations,2022,7,2.9878979,-1.9170746
1125,Management Occupations,2016,7,2.1738322,-1.2860441
1126,Sales and Related Occupations,2013,7,1.9324238,-1.1540202
1127,Sales and Related Occupations,2025,7,1.9734125,-2.4933913
1128,Educational Instruction and Library Occupations,2024,7,2.2482216,-1.4564745
1129,Computer and Mathematical Occupations,2018,7,1.9675889,-1.3423809
1130,Business and Financial Operations Occupations,2024,7,2.4148128,-1.7433668
1131,Sales and Related Occupations,2020,7,1.5115376,-1.262769
1132,Sales and Related Occupations,2020,7,1.6797304,-1.3447729
1133,Business and Financial Operations Occupations,2024,7,3.1909058,-2.2025619
1134,Sales and Related Occupations,2022,7,2.0917783,-2.7390544
1135,Educational Instruction and Library Occupations,2014,7,2.9046547,-2.5356905
1136,Educational Instruction and Library Occupations,2024,7,3.1070838,-2.0837886
1137,Management Occupations,2015,7,2.871094,-2.5562832
1138,Management Occupations,2015,7,1.8239924,-1.0882543
1139,Sales and Related Occupations,2013,7,3.171942,-1.996257
1140,Management Occupations,2024,7,2.1209478,-2.861385
1141,Management Occupations,2022,7,1.7169471,-1.402408
1142,Computer and Mathematical Occupations,2020,7,3.3310258,-1.8158717
1143,Sales and Related Occupations,2020,7,1.8006103,-1.4670682
1144,Business and Financial Operations Occupations,2024,7,2.5262709,-2.7900937
1145,Management Occupations,2017,7,3.4187438,-1.368099
1146,Educational Instruction and Library Occupations,2018,7,3.0007896,-2.5296328
1147,Educational Instruction and Library Occupations,2020,7,3.397215,-1.9285069
1148,Sales and Related Occupations,2018,7,3.3379664,-1.4673656
1149,Sales and Related Occupations,2021,7,3.0402055,-1.8116592
1150,Computer and Mathematical Occupations,2024,7,2.0674424,-2.7660358
1151,Computer and Mathematical Occupations,2019,7,3.3249414,-1.9533855
1152,Educational Instruction and Library Occupations,2018,7,2.982359,-2.4191785
1153,Computer and Mathematical Occupations,2018,7,2.064078,-2.7247794
1154,Educational Instruction and Library Occupations,2021,7,1.9399188,-2.8824284
1155,Computer and Mathematical Occupations,2015,7,3.2387354,-1.9818307
1156,Business and Financial Operations Occupations,2013,7,3.3769689,-1.3986875
1157,Business and Financial Operations Occupations,2016,7,3.454414,-1.479152
1158,Business and Financial Operations Occupations,2022,7,2.924986,-1.6240572
1159,Business and Financial Operations Occupations,2018,7,2.1976063,-1.604141
1160,Management Occupations,2022,7,2.9545786,-2.5190792
1161,Educational Instruction and Library Occupations,2018,7,2.1330414,-1.222077
1162,Management Occupations,2022,7,2.0993516,-2.8369312
1163,Educational Instruction and Library Occupations,2025,7,3.133422,-1.6228788
1164,Management Occupations,2017,7,3.4038472,-1.5909071
1165,Computer and Mathematical Occupations,2017,7,3.369163,-1.4565791
1166,Computer and Mathematical Occupations,2024,7,1.9747083,-1.3190037
1167,Educational Instruction and Library Occupations,2022,7,2.8747869,-2.572739
1168,Business and Financial Operations Occupations,2011,7,2.915942,-2.5991693
1169,Business and Financial Operations Occupations,2019,7,2.1545863,-2.8582788
1170,Computer and Mathematical Occupations,2022,7,2.2472086,-2.615175
1171,Sales and Related Occupations,2017,7,2.5283947,-1.3760891
1172,Computer and Mathematical Occupations,2020,7,1.7552716,-1.0379448
1173,Sales and Related Occupations,2018,7,2.170859,-1.5258937
1174,Educational Instruction and Library Occupations,2015,7,3.1475484,-1.8812321
1175,Sales and Related Occupations,2018,7,2.1060953,-1.2062379
1176,Business and Financial Operations Occupations,2024,7,2.2697356,-1.4797791
1177,Management Occupations,2022,7,2.3490975,-1.7434053
1178,Business and Financial Operations Occupations,2021,7,2.1651251,-1.6791743
1179,Educational Instruction and Library Occupations,2014,7,1.8404007,-1.8088014
1180,Business and Financial Operations Occupations,2021,7,3.2828064,-1.9607499
1181,Sales and Related Occupations,2020,7,3.4426699,-1.4876976
1182,Business and Financial Operations Occupations,2015,7,2.0894034,-1.224048
1183,Sales and Related Occupations,2024,7,2.074684,-2.8688538
1184,Computer and Mathematical Occupations,2018,7,3.0767179,-2.3396382
1185,Computer and Mathematical Occupations,2019,7,1.9867634,-1.4246538
1186,Management Occupations,2021,7,2.167705,-1.4819553
1187,Business and Financial Operations Occupations,2024,7,3.3399096,-1.4655442
1188,Management Occupations,2023,7,2.1757789,-2.7421825
1189,Educational Instruction and Library Occupations,2020,7,3.1956542,-1.7398686
1190,Management Occupations,2023,7,2.081321,-2.6747537
1191,Educational Instruction and Library Occupations,2022,7,2.2847388,-0.50175196
1192,Educational Instruction and Library Occupations,2014,7,2.864959,-2.2493618
1193,Educational Instruction and Library Occupations,2022,7,2.4446814,-2.790631
1194,Computer and Mathematical Occupations,2022,7,2.0990381,-2.8102787
1195,Computer and Mathematical Occupations,2020,7,3.3437026,-1.8250524
1196,Sales and Related Occupations,2024,7,1.9632679,-2.2810667
1197,Management Occupations,2021,7,3.489794,-1.434696
1198,Educational Instruction and Library Occupations,2018,7,1.9594089,-1.4889231
1199,Computer and Mathematical Occupations,2018,7,1.9226458,-1.6774888
1200,Sales and Related Occupations,2024,7,2.9266617,-2.4643981
1201,Management Occupations,2023,7,2.0479867,-2.6554902
1202,Sales and Related Occupations,2021,7,3.355768,-1.4611309
1203,Computer and Mathematical Occupations,2016,7,1.9943771,-2.802816
1204,Computer and Mathematical Occupations,2017,7,2.3586595,-1.5048476
1205,Business and Financial Operations Occupations,2021,7,1.8559955,-1.9700359
1206,Management Occupations,2018,7,3.3032653,-1.4686853
